customer_id,month,data_gb,voice_min,intl_min,sms_count,revenue_inr,failed_payment_count,days_active
SUB100556,2026-02,13.51,66,3,10,350.18,0,29
SUB100267,2026-03,7.38,59,3,5,351.34,0,28
SUB101839,2026-04,5.11,174,3,5,306.73,0,27
SUB102282,2026-02,11.59,408,2,14,260.29,0,26
SUB101183,2026-04,10.45,169,1,15,393.95,0,27
SUB100777,2026-05,6.44,97,5,3,171.1,0,30
SUB100913,2026-03,0.79,210,3,9,176.82,0,27
SUB103067,2026-03,1.25,440,2,12,93.45,0,26
SUB101769,2026-05,4.64,137,1,11,239.01,2,30
SUB100128,2026-03,11.05,243,3,8,348.72,0,30
SUB101256,2026-06,15.78,212,4,13,350.31,0,30
SUB101690,2026-03,19.83,157,3,9,344.63,0,29
SUB102461,2026-02,6.47,329,0,12,0.0,0,29
SUB100047,2026-05,6.81,425,2,8,265.91,1,27
SUB103167,2026-07,8.19,246,3,11,241.12,0,29
SUB103190,2026-04,3.42,166,1,4,286.3,0,29
SUB100626,2026-03,0.98,112,2,14,232.64,0,29
SUB101149,2026-06,7.51,169,1,4,378.34,0,28
SUB101542,2026-04,1.24,289,0,12,129.9,0,27
SUB101134,2026-04,4.59,76,2,7,248.55,0,26
SUB101900,2026-03,18.6,320,1,7,302.72,0,28
SUB100633,2026-07,11.49,170,1,15,244.81,0,29
SUB102993,2026-07,1.32,366,5,15,81.93,0,30
SUB102179,2026-05,6.17,180,1,7,137.79,0,27
SUB101798,2026-07,9.11,530,0,9,359.97,0,28
SUB101711,2026-07,21.65,223,2,9,410.95,0,29
SUB100721,2026-06,18.95,220,4,5,504.99,0,29
SUB100941,2026-07,1.13,504,0,12,266.96,0,27
SUB102302,2026-03,19.63,26,2,11,275.15,0,29
SUB100691,2026-03,1.53,109,5,3,115.9,1,28
SUB100358,2026-02,7.27,146,3,7,368.32,1,26
SUB100116,2026-05,12.78,194,2,15,340.88,0,27
SUB100444,2026-03,11.93,210,5,12,265.76,0,28
SUB103021,2026-02,6.28,153,2,18,214.55,0,26
SUB102860,2026-06,1.29,190,2,24,58.36,0,29
SUB101805,2026-03,2.66,387,0,8,210.47,0,26
SUB102810,2026-02,4.18,198,3,13,0.0,0,29
SUB101578,2026-03,6.7,202,0,9,349.12,0,27
SUB100933,2026-04,14.47,181,2,9,424.71,0,29
SUB102495,2026-04,1.48,45,3,7,108.28,0,27
SUB103028,2026-03,5.38,414,1,8,277.46,0,28
SUB101261,2026-07,16.85,387,3,12,243.71,0,26
SUB102300,2026-04,12.4,318,0,21,390.32,2,26
SUB102261,2026-03,17.14,137,2,14,401.18,0,30
SUB100517,2026-04,1.4,125,3,10,149.46,0,29
SUB101752,2026-03,11.47,28,4,20,288.25,0,27
SUB101454,2026-05,9.97,161,2,8,215.0,0,30
SUB101196,2026-05,5.97,109,2,9,147.43,0,28
SUB101701,2026-07,9.47,148,1,6,155.32,0,27
SUB101623,2026-07,1.96,152,0,7,164.83,0,26
SUB103147,2026-05,1.14,350,1,8,144.22,1,29
SUB100260,2026-04,6.82,371,4,6,243.68,0,27
SUB102624,2026-07,11.69,208,4,7,243.7,0,26
SUB100625,2026-07,8.64,711,2,10,237.46,0,26
SUB101869,2026-05,13.72,222,1,13,334.84,0,30
SUB102406,2026-05,2.73,225,4,12,155.25,0,28
SUB102290,2026-03,11.16,183,2,15,243.51,0,29
SUB103117,2026-03,14.95,229,2,14,514.27,1,29
SUB102250,2026-05,0.53,278,3,9,190.49,0,26
SUB100667,2026-04,2.23,87,2,11,238.5,0,28
SUB101054,2026-05,5.73,196,1,11,175.42,0,27
SUB102530,2026-02,8.49,361,0,6,257.51,0,27
SUB102944,2026-07,1.21,79,1,11,70.62,0,26
SUB101544,2026-02,6.15,563,2,10,171.3,0,26
SUB102313,2026-06,0.86,218,3,5,118.11,0,26
SUB100126,2026-06,12.53,36,1,14,243.22,0,26
SUB100793,2026-06,8.89,381,1,13,441.01,0,27
SUB101343,2026-05,10.32,401,1,12,286.39,0,26
SUB103052,2026-06,11.1,288,2,19,362.16,0,26
SUB101907,2026-03,11.51,323,2,13,374.04,0,26
SUB101439,2026-02,8.54,307,2,5,318.69,0,27
SUB100765,2026-07,8.95,282,6,15,172.34,0,27
SUB101205,2026-02,13.62,160,2,11,241.31,0,30
SUB101434,2026-04,0.47,37,4074,20,253.92,1,27
SUB101520,2026-07,1.4,60,2,9,145.97,0,27
SUB100291,2026-02,31.3,62,2,12,548.74,0,29
SUB102291,2026-05,1.21,117,0,26,167.8,0,27
SUB102989,2026-07,1.45,488,1,18,162.11,1,30
SUB101791,2026-02,11.23,452,2,5,400.36,0,29
SUB101527,2026-02,6.64,192,2,10,158.89,0,30
SUB100935,2026-06,12.5,275,1,8,289.68,0,28
SUB100995,2026-06,1.19,485,2,13,240.96,0,26
SUB102328,2026-03,17.08,58,1,11,278.21,0,27
SUB101847,2026-06,0.79,232,3,15,126.42,0,27
SUB101423,2026-04,1.62,329,2,13,192.39,0,26
SUB101474,2026-02,1.84,298,1,10,178.54,0,29
SUB100844,2026-06,0.42,449,2,14,169.51,0,27
SUB100128,2026-02,9.86,353,0,10,288.58,0,29
SUB101287,2026-04,9.1,123,3,15,336.49,0,26
SUB102321,2026-04,21.93,685,1,18,337.62,0,29
SUB101231,2026-07,1.18,168,3,26,129.16,0,26
SUB102888,2026-02,11.48,130,1,15,157.0,1,30
SUB101414,2026-04,7.55,112,3,9,260.96,0,28
SUB100313,2026-06,1.23,145,2,17,196.97,0,26
SUB101645,2026-03,13.62,403,1,12,272.61,0,26
SUB101491,2026-04,6.19,81,2,9,288.09,1,28
SUB101103,2026-07,11.94,149,0,11,288.32,0,27
SUB102462,2026-06,8.78,384,0,7,232.24,0,26
SUB101946,2026-05,14.29,59,2,5,239.66,0,26
SUB102912,2026-06,5.08,94,2,9,113.46,0,28
SUB102662,2026-02,3.87,131,2,10,268.36,0,26
SUB101681,2026-04,9.44,576,2,19,285.91,0,30
SUB101193,2026-04,19.38,331,0,7,389.99,0,30
SUB100840,2026-06,1.18,338,1,8,94.26,0,28
SUB101745,2026-04,5.33,28,2,17,242.45,0,30
SUB100246,2026-07,19.02,262,2,7,409.26,0,30
SUB101608,2026-02,1.15,164,0,9,149.81,0,30
SUB100066,2026-04,8.87,142,2,7,354.44,0,30
SUB100772,2026-03,8.07,83,4,11,187.34,0,30
SUB103107,2026-04,7.71,107,2,11,231.09,0,28
SUB102758,2026-02,1.35,262,2,12,196.22,0,26
SUB101702,2026-04,10.59,20,1,13,152.9,0,30
SUB101567,2026-06,6.05,196,3,11,194.64,0,29
SUB102521,2026-07,0.77,351,2,12,321.23,0,30
SUB100354,2026-04,0.79,425,0,10,188.35,0,28
SUB101750,2026-02,8.19,167,0,7,154.16,0,26
SUB100231,2026-02,4.03,84,2,18,117.72,0,26
SUB103004,2026-07,5.78,136,3,13,145.67,0,29
SUB101462,2026-03,1.36,139,2,5,194.28,0,29
SUB100828,2026-03,5.07,89,0,13,232.7,0,26
SUB100198,2026-05,12.55,95,0,11,293.83,0,28
SUB100085,2026-05,7.84,193,3,14,193.0,0,26
SUB101338,2026-04,3.9,101,1,11,147.65,0,29
SUB100922,2026-04,4.72,178,2,6,178.01,0,27
SUB101784,2026-02,3.83,104,3,5,83.84,0,27
SUB100455,2026-02,11.55,217,2,28,204.84,0,26
SUB102098,2026-05,9.04,553,1,9,352.9,0,30
SUB100109,2026-02,15.83,60,1,7,314.66,0,26
SUB102850,2026-04,11.83,92,1,6,315.66,0,26
SUB100231,2026-05,4.55,123,1,12,111.51,0,29
SUB102184,2026-07,22.09,422,1,16,384.08,0,26
SUB100458,2026-06,7.75,47,4,15,202.39,0,27
SUB103035,2026-04,10.4,282,0,11,168.86,0,29
SUB101829,2026-03,12.58,162,3,14,171.87,0,27
SUB102908,2026-04,2.18,210,4,11,216.51,0,26
SUB100962,2026-04,7.96,210,3,16,183.38,0,27
SUB101807,2026-07,5.34,289,1,11,257.73,1,29
SUB102689,2026-03,11.87,64,3,9,290.62,0,30
SUB103133,2026-05,2.52,743,0,16,168.16,0,26
SUB100782,2026-04,3.18,132,2,22,270.57,0,30
SUB103141,2026-05,14.84,354,2,10,342.89,0,28
SUB100775,2026-07,12.43,270,3,12,325.8,0,26
SUB101454,2026-07,7.32,116,3,5,228.3,0,28
SUB102984,2026-06,9.27,57,2,0,202.02,0,27
SUB100232,2026-07,12.04,73,3,12,332.91,0,26
SUB101992,2026-03,0.55,26,5,11,206.93,0,29
SUB100315,2026-04,21.95,434,2,11,399.64,1,27
SUB101339,2026-07,19.78,242,3,14,298.61,0,27
SUB100357,2026-07,10.34,105,1,8,362.53,0,26
SUB100573,2026-04,6.73,389,4,8,,1,27
SUB101843,2026-07,5.47,137,3,10,170.92,0,30
SUB100436,2026-03,6.36,171,2,8,212.45,0,26
SUB101237,2026-04,19.32,188,0,6,470.1,0,27
SUB100018,2026-04,6.06,606,1,8,294.81,0,29
SUB103135,2026-03,1.33,147,3,3,105.45,0,27
SUB100233,2026-04,5.94,206,1,12,177.9,0,30
SUB100072,2026-07,1.94,598,1,9,246.61,1,26
SUB101856,2026-07,14.01,79,1,6,365.3,0,27
SUB102959,2026-06,1.25,95,1,13,166.08,0,26
SUB101216,2026-07,31.96,451,2,15,541.79,0,26
SUB102436,2026-02,4.77,39,3,24,146.14,0,30
SUB101868,2026-07,5.53,156,0,6,333.6,0,26
SUB101912,2026-04,10.5,272,2,8,171.5,0,29
SUB101852,2026-02,8.01,275,1,13,282.38,0,27
SUB102472,2026-04,8.76,192,4,7,202.92,0,28
SUB100799,2026-06,7.87,212,1,12,418.99,0,30
SUB101705,2026-03,1.0,111,4,9,79.12,1,28
SUB101599,2026-04,5.88,407,1,12,150.56,1,28
SUB101567,2026-03,5.51,195,0,13,183.55,0,29
SUB102937,2026-06,12.42,102,1,8,389.04,0,29
SUB101589,2026-07,10.94,266,2,10,285.25,0,27
SUB101305,2026-07,4.63,100,3,7,324.37,0,28
SUB101386,2026-02,26.15,175,3,7,441.89,0,28
SUB101745,2026-03,7.0,38,1,12,247.36,0,29
SUB102765,2026-03,5.14,242,3,6,298.71,0,26
SUB100100,2026-02,21.43,87,1,18,487.65,0,30
SUB101931,2026-03,9.03,625,0,5,258.1,0,30
SUB103016,2026-05,5.35,159,3,25,194.13,0,27
SUB100790,2026-05,1.17,299,0,8,180.37,0,28
SUB102612,2026-06,17.7,39,2,24,269.53,0,29
SUB101643,2026-02,12.89,216,0,14,295.78,0,27
SUB102468,2026-04,10.29,140,1,9,393.4,0,26
SUB100258,2026-02,22.45,511,1,23,486.5,1,27
SUB100653,2026-04,17.44,222,3,9,411.24,0,27
SUB101475,2026-05,1.08,386,2,12,260.1,0,27
SUB102312,2026-03,2.11,101,3,8,228.95,0,27
SUB102562,2026-05,4.41,87,1,6,259.67,0,30
SUB102729,2026-02,4.67,125,0,11,169.88,1,27
SUB102590,2026-05,1.0,101,4,6,173.86,0,30
SUB100166,2026-07,5.29,73,5,15,288.75,0,27
SUB100536,2026-03,6.91,586,5,15,296.89,0,29
SUB102395,2026-04,10.08,461,2,8,259.76,0,30
SUB103093,2026-02,9.1,134,1,17,439.02,0,29
SUB100180,2026-06,8.01,51,0,15,165.55,0,28
SUB102818,2026-04,6.82,298,2,8,240.77,0,29
SUB102249,2026-06,1.23,113,2,16,188.57,0,27
SUB102722,2026-03,14.53,347,6,7,333.06,0,29
SUB100160,2026-04,10.62,89,1,6,160.81,0,27
SUB101348,2026-02,22.11,282,2,12,450.11,0,30
SUB100765,2026-04,5.79,197,1,12,153.37,0,29
SUB101696,2026-06,17.43,170,5,18,311.3,0,29
SUB101199,2026-07,12.55,215,1,11,316.57,0,28
SUB101228,2026-07,4.48,252,1,13,259.42,0,27
SUB103107,2026-05,8.87,195,5,9,230.84,0,28
SUB101568,2026-06,17.45,335,3,7,233.48,0,28
SUB100118,2026-04,17.11,208,1,13,362.22,0,26
SUB100279,2026-06,1.85,327,0,1,195.09,0,28
SUB100240,2026-06,24.73,70,1,8,490.2,0,28
SUB102689,2026-06,8.96,35,2,11,259.81,0,28
SUB101719,2026-07,17.34,195,2,12,361.34,0,27
SUB102277,2026-06,7.39,25,1,19,349.66,1,26
SUB102687,2026-05,20.06,93,1,8,459.07,0,30
SUB101722,2026-02,14.1,337,3,22,503.0,0,29
SUB100996,2026-05,4.76,199,0,14,214.45,0,26
SUB102551,2026-04,15.02,228,1,8,291.02,0,28
SUB102534,2026-07,5.52,400,1,4,239.47,0,29
SUB101986,2026-03,2.63,489,1,20,98.12,0,30
SUB101059,2026-02,7.05,101,3,7,416.3,1,28
SUB100050,2026-07,7.0,279,0,17,301.17,0,28
SUB101807,2026-02,4.69,160,2,6,236.44,0,29
SUB101914,2026-02,7.19,303,5,20,199.4,1,26
SUB102775,2026-05,10.8,342,4,9,256.71,0,29
SUB101275,2026-07,16.41,241,3,7,430.25,0,28
SUB100106,2026-04,6.52,88,0,6,169.03,0,26
SUB103174,2026-03,1.63,127,3,9,175.67,0,27
SUB100862,2026-06,7.33,330,2,10,217.25,0,28
SUB101569,2026-02,10.17,95,2,7,252.45,0,26
SUB101324,2026-06,5.28,236,1,16,203.63,0,28
SUB100062,2026-03,10.24,236,1,8,281.37,0,30
SUB101251,2026-04,11.86,456,3,12,266.22,0,30
SUB102885,2026-03,9.52,674,1,4,236.47,0,27
SUB102057,2026-06,8.98,190,1,7,376.49,0,30
SUB102614,2026-06,12.02,1139,4,26,306.48,0,27
SUB102550,2026-06,4.08,109,1,20,187.61,0,27
SUB102267,2026-05,0.13,39,4551,12,254.05,0,28
SUB101221,2026-06,7.33,1283,2,7,306.5,0,27
SUB100787,2026-04,16.82,374,3,6,270.56,0,28
SUB100824,2026-07,8.05,145,1,12,496.61,0,29
SUB101605,2026-02,9.49,192,0,16,234.81,0,30
SUB100263,2026-05,5.27,288,5,10,148.81,0,30
SUB100372,2026-06,6.92,553,3,9,378.8,0,26
SUB100108,2026-06,10.06,831,2,10,176.31,0,26
SUB100190,2026-05,3.16,268,1,5,164.05,0,30
SUB101407,2026-02,9.97,227,4,9,423.71,0,27
SUB101832,2026-04,3.34,296,1,14,178.24,0,28
SUB100814,2026-02,13.07,344,4,9,340.67,0,30
SUB102102,2026-03,9.92,80,1,11,290.97,0,28
SUB102082,2026-04,7.01,139,4,12,210.25,1,26
SUB102349,2026-04,3.99,462,2,9,167.14,0,28
SUB101653,2026-04,14.32,293,1,7,243.9,0,26
SUB100673,2026-04,5.56,655,5,8,124.37,0,29
SUB100510,2026-07,9.38,135,2,12,230.56,0,26
SUB100199,2026-07,15.36,201,1,10,239.13,0,26
SUB102007,2026-06,5.35,114,3,14,141.86,0,27
SUB102773,2026-06,11.6,124,3,15,195.95,0,28
SUB102649,2026-05,4.52,244,0,11,134.62,0,26
SUB102785,2026-07,4.97,103,4,7,196.63,0,30
SUB101974,2026-06,4.2,259,2,11,222.46,0,28
SUB101419,2026-06,14.25,250,2,8,434.9,0,29
SUB100750,2026-07,11.06,244,6,7,306.4,0,30
SUB100875,2026-07,15.41,359,2,18,394.92,0,26
SUB101962,2026-07,14.67,101,1,9,167.65,0,29
SUB101748,2026-03,4.9,712,0,10,316.61,0,27
SUB101505,2026-03,6.11,45,3,10,392.05,0,28
SUB100463,2026-05,15.89,624,2,16,512.89,1,28
SUB102835,2026-07,2.79,189,0,18,164.05,0,28
SUB101118,2026-02,8.6,150,3,8,239.72,0,30
SUB101077,2026-05,10.23,209,0,16,260.92,0,26
SUB101965,2026-06,2.01,188,1,6,156.29,0,30
SUB101406,2026-04,1.59,78,4,12,79.91,0,26
SUB101828,2026-04,4.99,76,2,4,308.48,0,27
SUB100147,2026-02,5.05,195,2,17,225.78,0,30
SUB100535,2026-03,13.16,481,2,6,309.29,0,27
SUB101610,2026-03,2.57,182,1,1,163.47,0,28
SUB102123,2026-03,22.82,350,2,10,566.48,0,27
SUB102095,2026-02,4.63,114,1,18,182.69,0,30
SUB102477,2026-04,0.76,258,2,18,71.15,1,28
SUB101010,2026-02,10.1,261,1,9,281.08,0,29
SUB101471,2026-02,18.62,358,2,9,276.57,0,27
SUB102754,2026-05,10.2,25,1,15,275.23,1,30
SUB102812,2026-05,18.04,32,3,8,478.68,0,26
SUB102855,2026-05,20.57,197,1,24,491.53,0,27
SUB102188,2026-05,19.04,140,5,4,474.62,0,27
SUB101382,2026-04,1.18,279,3,6,195.83,0,26
SUB102897,2026-04,20.79,465,2,10,332.67,0,30
SUB100284,2026-04,10.07,143,3,7,261.49,0,30
SUB102287,2026-06,1.37,97,2,13,101.6,0,26
SUB100671,2026-03,2.4,398,2,12,114.88,0,29
SUB101744,2026-06,13.29,308,4,6,286.47,0,29
SUB100177,2026-07,3.58,81,2,7,193.37,0,27
SUB100391,2026-02,10.42,30,4,12,344.83,0,28
SUB102102,2026-02,11.0,105,0,8,270.95,0,29
SUB102977,2026-02,1.81,147,0,5,101.13,1,30
SUB101729,2026-06,7.34,475,0,12,182.78,0,27
SUB102666,2026-04,9.12,190,1,18,266.69,0,29
SUB100343,2026-05,19.99,150,0,12,382.73,0,27
SUB101001,2026-04,17.95,495,2,12,432.38,0,27
SUB102467,2026-03,6.48,139,2,14,251.78,0,30
SUB102934,2026-04,1.89,59,2,8,119.2,0,28
SUB100336,2026-07,6.34,216,3,13,225.24,0,27
SUB102195,2026-06,10.31,385,4,16,257.6,0,29
SUB100823,2026-03,5.81,326,1,11,146.55,0,29
SUB100057,2026-06,4.47,428,2,17,212.08,1,30
SUB100031,2026-05,13.04,126,4,9,266.06,0,27
SUB100738,2026-03,19.22,191,1,11,340.15,0,27
SUB100025,2026-05,1.74,503,2,4,246.18,0,30
SUB102208,2026-02,16.75,80,0,14,280.92,0,26
SUB102035,2026-07,2.22,792,3,7,169.54,0,29
SUB100658,2026-07,16.31,240,2,3,302.93,0,28
SUB102143,2026-04,17.62,48,2,10,370.17,0,26
SUB100268,2026-06,10.5,390,4,16,337.68,0,27
SUB101927,2026-07,14.61,248,4,20,272.45,0,28
SUB101771,2026-07,16.98,401,2,11,252.62,0,28
SUB100734,2026-03,19.01,101,3,17,414.91,0,30
SUB100764,2026-02,14.65,86,4,11,237.68,0,28
SUB100890,2026-03,6.3,276,2,4,280.08,0,29
SUB102265,2026-05,14.83,80,2,10,533.6,0,28
SUB102050,2026-05,8.13,557,2,13,396.0,0,29
SUB102212,2026-07,5.46,81,1,9,282.63,0,29
SUB100850,2026-05,5.12,169,3,14,154.29,0,29
SUB102715,2026-04,8.11,51,1,9,379.19,0,29
SUB100970,2026-04,10.31,67,2,6,330.92,0,27
SUB102566,2026-03,3.14,69,1,21,141.18,0,27
SUB100248,2026-05,4.46,355,2,23,169.47,0,27
SUB102077,2026-06,44.0,417,0,12,549.79,0,30
SUB103081,2026-07,1.4,226,3,10,93.54,0,27
SUB101269,2026-07,37.67,212,3,16,473.22,0,28
SUB100771,2026-03,6.08,31,1,11,89.66,0,30
SUB100822,2026-06,8.05,307,1,7,210.06,0,29
SUB102006,2026-07,4.85,366,2,24,124.35,0,28
SUB101438,2026-04,1.52,627,2,9,209.96,0,29
SUB101326,2026-03,10.4,77,2,9,327.04,0,30
SUB101189,2026-05,1.21,169,3,10,,0,28
SUB102617,2026-04,1.83,138,1,5,163.93,0,30
SUB101324,2026-03,6.27,214,4,18,146.38,0,30
SUB101559,2026-05,2.5,184,2,7,176.62,0,29
SUB103081,2026-04,1.3,344,1,10,102.72,1,30
SUB102812,2026-06,19.05,57,2,11,490.79,0,27
SUB101032,2026-06,6.17,303,2,9,238.09,0,26
SUB102894,2026-04,1.15,179,0,15,141.67,0,29
SUB102898,2026-02,4.59,366,1,8,287.26,0,26
SUB101327,2026-04,20.39,67,3,6,413.46,0,28
SUB100727,2026-04,8.44,683,2,12,258.04,0,29
SUB102981,2026-03,1.07,312,3,14,288.58,0,28
SUB100496,2026-04,4.01,560,1,14,272.19,0,27
SUB100064,2026-05,1.86,199,1,21,112.21,0,27
SUB100330,2026-04,9.71,519,1,10,282.69,0,26
SUB102832,2026-05,14.07,169,2,8,256.06,0,27
SUB103053,2026-02,35.01,303,5,4,416.0,0,28
SUB102274,2026-04,2.04,302,4,8,203.53,0,30
SUB101987,2026-07,17.07,75,4,4,578.4,0,30
SUB100977,2026-07,9.28,219,1,9,306.49,0,27
SUB100457,2026-06,13.35,380,3,8,342.52,0,28
SUB102916,2026-02,3.73,442,3,10,230.22,0,29
SUB100655,2026-06,6.35,535,4,7,314.29,0,30
SUB101099,2026-02,8.69,184,0,11,311.2,0,27
SUB102719,2026-04,6.95,120,6,11,203.2,0,30
SUB101889,2026-03,2.35,59,2,12,313.44,0,26
SUB102765,2026-07,5.84,253,3,7,306.97,0,29
SUB102801,2026-02,24.41,184,2,19,556.43,0,26
SUB101290,2026-05,0.88,148,3,11,122.72,0,26
SUB102483,2026-03,6.81,139,1,18,269.08,0,26
SUB101328,2026-05,5.15,198,2,13,207.4,0,26
SUB100609,2026-02,15.26,162,4,14,191.72,0,28
SUB100929,2026-03,14.31,345,3,11,256.38,0,29
SUB102574,2026-04,6.07,876,5,6,291.13,0,27
SUB100767,2026-02,10.11,124,1,6,273.74,1,26
SUB102561,2026-07,10.17,166,4,19,218.94,0,29
SUB100488,2026-02,9.77,280,3,9,324.05,0,29
SUB101934,2026-05,6.64,120,2,21,211.74,0,28
SUB100101,2026-05,11.69,308,3,15,316.65,0,27
SUB101157,2026-07,13.8,461,2,11,165.34,0,27
SUB102391,2026-04,0.87,45,2,5,112.2,1,26
SUB101310,2026-03,8.16,72,0,18,190.99,0,28
SUB100841,2026-03,2.43,443,2,15,158.55,0,29
SUB102425,2026-02,25.21,89,6,9,473.43,0,27
SUB102664,2026-05,28.23,198,2,9,328.44,1,27
SUB100373,2026-02,7.32,134,2,4,94.54,0,27
SUB101916,2026-03,9.05,222,2,14,195.31,0,28
SUB100594,2026-06,4.75,99,6,5,180.44,0,28
SUB102919,2026-04,1.39,47,2,14,220.26,1,28
SUB101848,2026-05,16.4,395,2,7,372.37,0,27
SUB100552,2026-03,8.13,222,5,12,,0,30
SUB101211,2026-03,9.5,181,1,16,238.16,0,30
SUB102956,2026-07,5.43,70,2,5,208.01,0,28
SUB102867,2026-04,1.97,108,5,14,133.74,0,26
SUB102679,2026-05,5.87,169,0,28,335.53,1,27
SUB102044,2026-03,26.51,226,2,7,434.68,1,26
SUB102307,2026-05,2.97,173,0,20,82.34,0,28
SUB102359,2026-04,10.32,299,2,7,286.12,0,30
SUB100713,2026-06,4.02,178,4,13,157.87,0,27
SUB102424,2026-06,2.07,648,2,5,191.84,0,30
SUB103064,2026-05,1.97,160,2,7,125.83,0,28
SUB100342,2026-06,4.59,66,2,8,144.19,0,26
SUB101725,2026-02,4.79,524,3,19,200.2,0,29
SUB101405,2026-02,0.63,492,1,13,125.85,0,29
SUB100036,2026-04,2.45,98,3,10,116.28,0,27
SUB101939,2026-06,14.87,147,0,11,270.82,0,28
SUB101379,2026-02,8.22,209,5,12,325.81,0,27
SUB100293,2026-02,3.16,83,1,6,203.3,0,28
SUB101578,2026-05,12.22,214,2,14,312.43,0,27
SUB101261,2026-03,6.91,378,3,13,245.7,0,28
SUB100336,2026-06,6.54,195,2,13,252.06,0,27
SUB100154,2026-02,2.02,289,3,7,291.71,0,30
SUB100300,2026-07,5.87,158,3,12,199.96,0,29
SUB100711,2026-05,9.05,218,1,15,270.35,0,27
SUB102571,2026-03,1.09,180,0,25,218.09,0,29
SUB100795,2026-03,5.99,190,4,6,249.2,0,29
SUB101638,2026-05,2.5,229,3,11,78.71,0,27
SUB101283,2026-05,38.74,263,2,6,0.0,1,28
SUB103038,2026-04,8.7,306,2,7,191.66,0,30
SUB101713,2026-07,4.08,109,2,11,302.32,0,26
SUB100079,2026-04,13.43,263,4,19,331.19,0,28
SUB102305,2026-04,0.71,376,1,7,95.61,0,27
SUB100970,2026-07,10.06,85,1,5,319.84,0,27
SUB100209,2026-05,5.65,78,1,9,165.91,0,27
SUB101108,2026-03,3.07,98,4,10,194.35,0,26
SUB101133,2026-06,1.96,94,5,12,212.85,0,30
SUB101844,2026-07,23.63,252,1,7,492.66,0,29
SUB101521,2026-02,1.73,165,5,8,173.31,0,28
SUB102314,2026-02,14.15,226,1,6,286.69,0,30
SUB101917,2026-06,28.09,115,1,14,704.21,1,26
SUB102501,2026-03,4.36,189,2,22,192.19,0,27
SUB102031,2026-06,3.46,118,0,17,197.08,0,30
SUB102504,2026-06,3.65,345,2,11,272.94,0,29
SUB102802,2026-05,21.11,169,4,16,407.49,0,27
SUB102351,2026-03,8.61,138,4,9,184.81,0,29
SUB101834,2026-05,7.22,199,1,10,134.89,1,28
SUB102414,2026-04,5.06,299,2,16,339.7,0,29
SUB102270,2026-05,15.88,148,2,9,308.5,0,30
SUB101540,2026-06,9.45,131,0,12,212.32,0,29
SUB100215,2026-05,4.59,103,2,10,158.12,0,29
SUB101677,2026-04,6.29,125,4,7,221.03,0,30
SUB100165,2026-02,19.28,75,2,13,409.53,0,30
SUB101821,2026-07,34.03,47,0,15,437.73,0,28
SUB101122,2026-02,12.24,177,2,12,284.6,0,28
SUB100571,2026-03,16.1,118,2,10,180.93,0,30
SUB100021,2026-03,9.24,327,5,14,191.42,0,30
SUB100347,2026-02,13.62,312,3,13,256.5,0,30
SUB102043,2026-06,6.68,105,0,11,235.65,0,26
SUB101169,2026-03,37.22,263,0,9,550.26,0,27
SUB100328,2026-03,4.45,231,4,10,96.82,0,27
SUB101580,2026-02,1.93,1054,3,15,243.55,0,29
SUB101602,2026-02,3.34,540,2,21,212.06,0,30
SUB101238,2026-07,16.91,780,2,14,534.49,0,29
SUB101107,2026-05,2.31,405,2,14,265.75,0,29
SUB100989,2026-05,5.78,356,1,3,214.09,0,26
SUB100089,2026-02,4.88,117,2,7,166.81,0,26
SUB100913,2026-04,0.89,244,1,7,279.05,0,29
SUB102934,2026-07,1.45,54,4,18,152.0,0,26
SUB101344,2026-02,19.55,531,0,9,335.64,0,29
SUB102146,2026-07,9.98,106,2,3,171.26,0,28
SUB102255,2026-07,5.89,30,2,11,162.0,0,30
SUB101173,2026-06,12.1,263,3,8,337.85,0,29
SUB101298,2026-06,9.47,106,3,10,,0,27
SUB101821,2026-06,41.15,98,3,9,433.82,0,26
SUB102501,2026-07,7.51,146,1,25,200.62,0,27
SUB100959,2026-07,10.23,503,1,8,385.89,0,29
SUB102476,2026-04,3.57,546,1,10,173.1,0,30
SUB102595,2026-07,5.44,76,2,6,193.33,0,26
SUB101647,2026-03,6.85,27,3,18,293.46,0,28
SUB102039,2026-02,5.82,131,4,10,235.52,0,28
SUB100162,2026-03,37.02,434,2,6,604.93,0,29
SUB101775,2026-04,48.31,157,3,19,788.01,1,27
SUB102709,2026-05,3.12,102,2,18,316.66,0,28
SUB101079,2026-02,2.5,243,3,8,134.06,0,26
SUB101598,2026-06,12.61,113,2,7,313.86,0,29
SUB100884,2026-07,8.57,417,3,10,120.24,0,27
SUB101906,2026-07,0.77,58,3,19,94.08,0,30
SUB100908,2026-03,10.41,74,2,6,247.07,1,30
SUB102824,2026-02,2.44,102,3,6,174.21,0,30
SUB103171,2026-06,2.77,18,4,15,115.72,0,26
SUB101214,2026-07,12.7,222,2,12,257.43,0,28
SUB103007,2026-06,2.02,162,1,13,191.69,0,28
SUB103176,2026-03,17.5,199,1,14,95.42,0,27
SUB100544,2026-07,10.36,291,1,11,473.18,0,30
SUB100496,2026-07,5.84,455,2,13,304.37,0,29
SUB101061,2026-07,20.73,80,4,9,522.9,0,28
SUB101440,2026-03,39.96,354,3,7,596.21,1,26
SUB102299,2026-02,1.1,396,1,14,87.71,0,29
SUB101450,2026-05,11.86,189,1,9,284.42,0,29
