customer_id,region,plan_type,contract_type,tenure_months,age,device_type,autopay_flag,intl_pack_flag,avg_monthly_gb,avg_voice_min,avg_sms,monthly_charges,total_charges,complaints_6m,avg_resolution_hours,dropped_call_rate,avg_data_speed_mbps,days_since_last_recharge,retention_call_flag,arpu,churn
TEL-11748,South,Prepaid,Monthly,6,50.0,Smartphone-Budget,0,0,3.0,86,6,136.71,821.59,0,0.0,6.67,35.2,8,1,139.39,1
TEL-11749,West,Prepaid,Annual,1,40.0,Smartphone-Budget,0,0,21.6,174,3,309.27,315.38,1,17.2,5.34,28.0,6,0,320.08,0
TEL-11750,South,Postpaid,Monthly,20,18.0,Smartphone-Premium,1,1,25.5,186,10,599.06,12116.05,2,10.4,6.19,34.9,12,0,597.47,0
TEL-11751,North,Prepaid,Monthly,57,43.0,Smartphone-Budget,0,0,19.5,383,11,330.43,22074.76,0,0.0,4.75,33.6,6,0,390.38,0
TEL-11752,South,Postpaid,Annual,42,32.0,Smartphone-Budget,1,1,16.5,214,14,569.67,25468.87,2,48.1,4.79,31.7,7,0,614.65,0
TEL-11753,North,Prepaid,Monthly,19,30.0,Smartphone-Premium,0,1,40.8,216,3,584.73,10538.92,0,0.0,7.85,21.9,12,0,587.44,0
TEL-11754,North,Prepaid,Monthly,31,57.0,Smartphone-Budget,1,0,1.5,473,28,164.09,7429.63,1,47.6,4.44,8.1,7,0,244.56,0
TEL-11755,Central,Postpaid,Annual,16,26.0,Smartphone-Premium,0,0,40.0,103,7,511.44,8962.14,1,39.4,1.95,24.5,5,0,550.67,0
TEL-11756,North,Prepaid,Monthly,11,18.0,Smartphone-Premium,0,0,28.7,151,4,407.74,4832.36,1,5.2,0.61,41.1,5,0,433.28,0
TEL-11757,East,Postpaid,Two-Year,72,41.0,Smartphone-Budget,0,0,2.6,450,25,251.89,21286.09,0,0.0,1.33,16.2,9,0,312.7,0
TEL-11758,Central,Prepaid,Monthly,62,44.0,Smartphone-Budget,0,0,9.4,271,19,209.44,10118.86,2,3.3,5.95,11.4,9,0,164.29,0
TEL-11759,Central,Prepaid,Monthly,8,27.0,Smartphone-Premium,0,0,5.4,140,13,195.27,2228.34,0,0.0,6.56,4.8,18,0,291.94,0
TEL-11760,South,Prepaid,Annual,14,31.0,Smartphone-Budget,0,0,2.9,72,10,104.35,1651.84,0,0.0,4.13,28.1,55,1,115.91,1
TEL-11761,South,Postpaid,Two-Year,61,61.0,Smartphone-Budget,1,0,2.7,395,28,309.13,22737.05,0,0.0,5.78,26.5,9,0,388.25,0
TEL-11762,West,Postpaid,Monthly,11,22.0,Smartphone-Premium,1,0,33.5,190,10,534.89,6179.74,1,56.1,1.75,15.8,22,0,537.51,0
TEL-11763,North,Prepaid,Monthly,12,26.0,Smartphone-Budget,0,0,4.6,96,11,143.67,2444.88,0,0.0,3.68,32.7,5,0,207.34,0
TEL-11764,North,Postpaid,Monthly,46,59.0,Smartphone-Budget,1,0,2.5,729,30,318.98,15117.34,2,60.4,7.25,45.6,15,0,347.23,0
TEL-11765,East,Postpaid,Monthly,32,53.0,Smartphone-Budget,1,0,14.0,332,10,366.35,12393.0,2,26.4,1.05,26.5,16,0,380.2,0
TEL-11766,North,Postpaid,Annual,13,28.0,Smartphone-Premium,0,1,5.9,78,7,487.68,8113.6,0,0.0,1.53,28.0,4,0,620.2,0
TEL-11767,Central,Prepaid,Monthly,49,39.0,Smartphone-Budget,0,0,15.5,371,17,285.52,14481.38,3,11.0,6.18,3.7,5,1,293.99,1
TEL-11768,North,Postpaid,Monthly,72,32.0,Smartphone-Budget,0,0,11.4,311,12,373.94,28517.42,3,38.2,3.52,27.7,6,0,382.49,0
TEL-11769,Central,Prepaid,Monthly,7,18.0,Smartphone-Budget,0,0,4.2,120,8,98.93,920.99,0,0.0,2.45,14.4,15,0,138.14,0
TEL-11770,North,Postpaid,Monthly,45,27.0,Feature,1,0,15.3,210,15,335.39,15422.35,1,17.8,1.18,27.5,7,0,344.81,0
TEL-11771,East,Prepaid,Monthly,4,32.0,Smartphone-Budget,1,0,2.8,194,9,209.52,972.68,1,20.0,3.37,13.8,6,0,234.6,0
TEL-11772,East,Prepaid,Monthly,12,37.0,Smartphone-Premium,0,0,5.6,124,10,106.05,1733.08,1,20.9,1.52,12.5,11,0,150.17,0
TEL-11773,East,Prepaid,Monthly,26,35.0,Smartphone-Budget,0,0,41.8,158,6,483.73,13894.89,1,9.3,6.28,17.9,30,0,561.46,0
TEL-11774,West,Prepaid,Monthly,48,61.0,Feature,0,0,0.6,461,35,184.3,8660.19,0,0.0,0.56,19.1,20,0,179.57,0
TEL-11775,West,Postpaid,Monthly,72,43.0,Smartphone-Budget,1,0,18.8,327,13,378.45,28214.16,1,7.9,0.59,43.3,21,0,415.82,0
TEL-11776,West,Prepaid,Monthly,46,47.0,Smartphone-Premium,0,1,15.9,169,10,378.53,21179.44,0,0.0,1.17,17.3,14,0,482.98,0
TEL-11777,East,Prepaid,Monthly,72,62.0,Smartphone-Budget,0,0,2.0,569,43,173.9,12402.64,0,0.0,0.39,30.1,3,0,188.65,0
TEL-11778,West,Prepaid,Monthly,31,35.0,Smartphone-Premium,0,0,12.9,304,18,275.1,9488.86,1,23.7,5.38,33.0,8,0,305.41,0
TEL-11779,South,Prepaid,Monthly,9,24.0,Feature,0,0,3.6,166,13,90.97,1112.82,0,0.0,3.06,22.9,6,0,130.22,0
TEL-11780,North,Postpaid,Annual,27,31.0,Smartphone-Budget,1,0,25.5,263,4,458.25,13052.93,1,15.5,1.97,34.2,14,1,457.46,0
TEL-11781,South,Postpaid,Two-Year,72,74.0,Smartphone-Budget,1,0,2.6,534,39,255.34,20770.17,1,19.6,1.88,44.9,21,0,299.9,0
TEL-11782,North,Prepaid,Monthly,7,18.0,Smartphone-Premium,0,0,4.2,179,10,152.47,1294.2,0,0.0,2.98,43.2,13,0,181.43,0
TEL-11783,East,Prepaid,Monthly,27,27.0,Smartphone-Budget,0,0,30.4,206,9,458.53,13315.65,1,8.2,2.58,33.9,10,0,496.27,0
TEL-11784,South,Prepaid,Monthly,15,43.0,Feature,0,0,1.7,750,28,196.85,3380.62,1,41.2,3.27,29.0,12,1,218.73,1
TEL-11785,East,Prepaid,Monthly,13,18.0,Smartphone-Premium,0,0,30.4,208,5,346.58,5327.75,2,23.2,7.08,35.9,20,0,429.18,1
TEL-11786,West,Postpaid,Annual,22,41.0,Smartphone-Budget,0,0,12.3,330,26,327.1,6719.82,1,47.4,1.32,15.3,8,0,316.67,0
TEL-11787,East,Postpaid,Monthly,8,23.0,Feature,0,0,4.0,140,10,289.45,2245.25,0,0.0,3.46,30.1,2,0,267.47,0
TEL-11788,North,Prepaid,Annual,5,18.0,Smartphone-Budget,0,1,4.6,130,10,260.55,1431.08,3,53.8,6.35,19.6,1,1,290.35,1
TEL-11789,South,Postpaid,Two-Year,15,22.0,Smartphone-Premium,1,0,28.8,187,6,418.19,8919.99,1,28.0,3.54,26.0,14,0,570.32,0
TEL-11790,West,Postpaid,Monthly,24,36.0,Smartphone-Premium,0,0,33.3,160,5,456.7,12318.75,0,0.0,6.13,32.1,12,0,511.71,0
TEL-11791,West,Prepaid,Monthly,3,39.0,Smartphone-Budget,0,0,4.0,103,14,111.7,416.61,2,33.2,2.54,18.5,15,0,133.48,0
TEL-11792,East,Prepaid,Monthly,1,32.0,Smartphone-Premium,0,0,2.6,173,15,190.11,174.18,2,8.5,2.46,23.3,17,1,173.48,1
TEL-11793,South,Prepaid,Annual,63,42.0,Smartphone-Budget,0,0,17.1,425,19,311.58,19237.27,1,5.7,1.92,20.6,2,0,312.11,0
TEL-11794,South,Prepaid,Monthly,7,18.0,Smartphone-Budget,0,1,29.4,281,2,519.4,3816.61,0,0.0,0.38,19.8,17,1,587.8,1
TEL-11795,East,Prepaid,Monthly,20,38.0,Smartphone-Premium,0,0,18.7,387,22,363.2,8079.52,0,0.0,5.12,14.8,13,0,414.0,0
TEL-11796,West,Postpaid,Monthly,10,39.0,Smartphone-Premium,0,0,4.0,189,9,289.98,3299.47,0,0.0,7.71,22.3,11,0,299.55,0
TEL-11797,West,Prepaid,Annual,22,18.0,Smartphone-Budget,0,0,24.9,72,8,357.41,11607.68,0,0.0,0.3,18.2,7,0,503.84,0
TEL-11798,East,Prepaid,Monthly,28,36.0,Smartphone-Premium,0,0,35.0,230,4,435.35,13525.78,1,11.2,1.72,23.9,19,1,457.08,1
TEL-11799,West,Postpaid,Monthly,13,25.0,Smartphone-Budget,1,0,6.4,49,6,363.47,4704.64,2,30.5,0.2,21.2,7,0,355.8,0
TEL-11800,West,Postpaid,Two-Year,6,39.0,Smartphone-Budget,0,0,4.3,94,9,263.01,2454.99,1,15.3,1.74,18.7,9,0,409.74,0
TEL-11801,North,Postpaid,Two-Year,13,34.0,Smartphone-Premium,1,1,2.9,165,12,415.47,5432.59,2,29.5,5.97,8.7,3,0,426.92,0
TEL-11802,West,Postpaid,Annual,11,27.0,Smartphone-Budget,1,1,3.7,128,8,460.87,5117.32,0,0.0,9.01,,18,0,491.62,0
TEL-11803,Central,Postpaid,Two-Year,13,24.0,Smartphone-Budget,0,0,2.9,135,13,313.15,3993.21,1,25.7,3.53,2.9,20,0,323.41,1
TEL-11804,North,Prepaid,Monthly,14,18.0,Smartphone-Premium,0,0,25.7,290,7,403.05,7462.65,1,22.4,1.73,28.3,9,0,515.85,0
TEL-11805,South,Prepaid,Monthly,8,19.0,Smartphone-Premium,0,0,20.8,175,7,286.2,2181.01,2,7.1,0.73,33.1,0,0,274.67,0
TEL-11806,East,Prepaid,Monthly,23,45.0,Smartphone-Premium,0,0,11.8,414,16,271.38,7171.15,0,0.0,8.45,26.1,7,1,309.99,1
TEL-11807,East,Postpaid,Monthly,15,18.0,Smartphone-Budget,0,0,32.7,160,6,540.26,8278.28,1,47.7,2.04,42.8,2,0,564.19,0
TEL-11808,East,Prepaid,Monthly,1,35.0,Smartphone-Budget,0,0,3.2,168,9,109.89,99.36,0,0.0,3.11,44.9,29,0,97.74,0
TEL-11809,South,Prepaid,Monthly,72,37.0,Smartphone-Budget,0,0,15.6,251,19,255.61,16477.0,0,0.0,2.19,29.6,21,0,244.47,0
TEL-11810,Central,Prepaid,Annual,8,34.0,Smartphone-Premium,1,1,3.6,110,13,273.39,3150.49,1,26.4,1.28,9.5,7,0,371.82,0
TEL-11811,East,Postpaid,Monthly,3,22.0,Smartphone-Premium,1,0,3.1,108,11,277.69,1178.85,1,33.9,3.09,34.0,8,1,372.75,1
TEL-11812,North,Prepaid,Monthly,63,45.0,Smartphone-Budget,0,0,10.1,357,18,195.81,8975.58,0,0.0,2.28,22.2,7,0,139.24,0
TEL-11813,East,Prepaid,Annual,60,27.0,Smartphone-Premium,0,0,20.9,309,20,380.95,24132.76,0,0.0,2.25,30.8,5,0,397.02,0
TEL-11814,West,Postpaid,Annual,6,24.0,Smartphone-Budget,1,0,5.7,204,8,278.64,2037.55,0,0.0,1.85,23.6,6,0,303.3,0
TEL-11815,West,Postpaid,Annual,55,55.0,Feature,1,0,2.2,548,36,318.03,19092.54,4,33.8,0.99,35.8,5,0,349.32,0
TEL-11816,North,Prepaid,Annual,7,23.0,Smartphone-Premium,0,0,4.7,119,11,157.78,1184.63,0,0.0,1.52,32.5,12,1,181.6,1
TEL-11817,South,Prepaid,Monthly,22,29.0,Smartphone-Budget,0,0,30.5,254,5,360.31,7396.6,0,0.0,1.59,16.4,11,0,356.34,0
TEL-11818,West,Postpaid,Monthly,35,72.0,Feature,0,0,1.5,444,34,275.48,13387.77,3,38.2,1.45,24.4,13,0,381.96,0
TEL-11819,North,Prepaid,Monthly,21,18.0,Smartphone-Premium,0,0,40.7,140,5,425.97,8650.79,0,0.0,0.51,36.7,28,0,420.69,0
TEL-11820,North,Prepaid,Monthly,31,56.0,Feature,0,0,1.5,498,39,179.92,6408.03,0,0.0,2.61,19.0,4,0,200.13,0
TEL-11821,East,Prepaid,Monthly,14,40.0,Smartphone-Budget,0,0,2.2,63,12,123.08,1858.15,2,20.7,4.22,10.3,9,1,126.94,1
TEL-11822,East,Postpaid,Monthly,18,49.0,Smartphone-Premium,1,0,19.2,341,12,462.13,8829.9,0,0.0,0.32,20.2,11,0,486.59,0
TEL-11823,East,Prepaid,Monthly,14,20.0,Smartphone-Premium,1,0,2.6,153,11,130.17,1627.56,0,0.0,0.55,42.5,8,0,115.48,0
TEL-11824,North,Postpaid,Annual,1,25.0,Feature,0,0,4.6,125,10,240.54,256.94,2,21.2,1.53,30.1,24,1,249.52,1
TEL-11825,North,Prepaid,Annual,1,35.0,Smartphone-Budget,0,0,5.3,129,11,97.91,138.04,0,0.0,2.29,30.3,14,0,131.77,0
TEL-11826,North,Prepaid,Monthly,6,26.0,Smartphone-Budget,0,0,4.2,133,9,116.71,617.24,1,20.0,5.61,40.4,8,1,105.88,1
TEL-11827,South,Prepaid,Monthly,30,36.0,Smartphone-Premium,0,0,15.9,415,9,319.47,9782.36,0,0.0,5.67,33.4,22,0,314.61,0
TEL-11828,East,Prepaid,Monthly,14,32.0,Smartphone-Budget,1,0,26.9,145,7,357.65,4397.8,0,0.0,3.33,18.3,5,0,313.32,0
TEL-11829,Central,Postpaid,Monthly,18,28.0,Smartphone-Budget,1,0,4.4,188,12,223.11,6089.54,0,0.0,6.45,4.0,3,0,316.4,0
TEL-11830,East,Postpaid,Annual,13,18.0,Smartphone-Premium,1,0,15.4,207,22,359.33,4369.57,4,53.1,2.01,36.9,8,0,342.54,0
TEL-11831,Central,Prepaid,Monthly,46,42.0,Smartphone-Budget,0,0,20.2,381,10,265.59,10719.5,0,0.0,3.79,,12,0,248.09,0
TEL-11832,West,Postpaid,Monthly,22,27.0,Smartphone-Premium,1,0,35.5,276,7,562.76,12183.16,0,0.0,7.63,22.0,30,1,572.35,1
TEL-11833,North,Prepaid,Monthly,7,,Smartphone-Budget,0,0,6.2,159,5,151.31,1352.05,2,47.0,5.82,33.4,11,0,182.93,0
TEL-11834,Central,Prepaid,Monthly,11,32.0,Smartphone-Premium,1,0,32.2,190,8,442.32,5496.42,0,0.0,1.84,3.3,15,1,509.1,1
TEL-11835,North,Postpaid,Monthly,9,29.0,Smartphone-Premium,0,0,2.8,123,13,179.1,2048.77,0,0.0,0.67,13.4,12,0,219.6,0
TEL-11836,West,Postpaid,Monthly,13,24.0,Smartphone-Budget,0,0,4.8,197,10,303.48,5723.95,0,0.0,0.49,27.8,17,1,439.81,1
TEL-11837,South,Postpaid,Monthly,42,36.0,Smartphone-Budget,1,0,2.5,603,33,255.66,13654.92,2,7.8,2.87,27.4,21,0,307.32,0
TEL-11838,Central,Prepaid,Monthly,45,53.0,Smartphone-Budget,0,0,5.9,329,16,171.66,6496.0,2,5.2,7.03,19.0,8,1,152.32,1
TEL-11839,South,Prepaid,Monthly,66,65.0,Smartphone-Budget,0,0,1.9,527,35,132.71,5251.31,0,0.0,1.74,28.9,17,0,84.28,0
TEL-11840,East,Prepaid,Monthly,13,48.0,Feature,1,0,2.3,593,34,151.37,1891.52,1,35.5,7.85,29.2,10,1,154.28,1
TEL-11841,North,Postpaid,Two-Year,47,43.0,Feature,0,0,19.2,350,16,417.2,21124.65,6,36.8,1.82,27.6,9,0,435.24,0
TEL-11842,East,Postpaid,Monthly,6,18.0,Smartphone-Budget,1,0,3.1,198,6,263.24,1658.04,1,15.1,4.23,24.1,9,0,262.49,0
TEL-11843,West,Prepaid,Monthly,1,23.0,Smartphone-Premium,0,0,3.6,130,11,159.68,197.78,1,30.5,5.24,21.4,17,1,201.75,1
TEL-11844,Central,Prepaid,Monthly,72,59.0,Smartphone-Budget,0,0,1.4,360,38,176.51,12699.12,1,7.4,1.79,20.3,20,0,169.48,0
TEL-11845,North,Prepaid,Monthly,16,24.0,Smartphone-Budget,1,0,41.6,126,8,432.97,6683.09,0,0.0,6.17,28.3,27,0,437.44,0
TEL-11846,South,Postpaid,Monthly,8,18.0,Smartphone-Budget,0,1,40.9,213,5,754.12,6533.4,1,54.1,4.2,27.4,13,0,850.2,0
TEL-11847,West,Prepaid,Monthly,45,48.0,Feature,0,0,2.6,510,45,186.89,7922.15,0,0.0,3.96,40.9,20,0,173.64,0
TEL-11848,North,Postpaid,Annual,22,19.0,Smartphone-Premium,1,0,36.8,215,2,550.6,12714.66,1,49.9,1.58,20.2,5,0,575.12,0
TEL-11849,South,Postpaid,Annual,8,31.0,Smartphone-Budget,1,0,4.1,198,10,307.05,2581.39,0,0.0,5.55,30.3,4,0,340.73,0
TEL-11850,North,Prepaid,Monthly,19,18.0,Smartphone-Premium,0,0,39.0,92,2,398.96,7679.24,0,0.0,3.93,34.5,14,0,397.26,0
TEL-11851,South,Prepaid,Monthly,14,18.0,Smartphone-Premium,0,0,26.4,144,7,305.03,5717.4,0,0.0,4.51,32.9,6,0,422.68,0
TEL-11852,East,Prepaid,Monthly,1,40.0,Smartphone-Premium,0,0,3.0,151,10,205.42,273.03,1,10.7,1.98,26.2,2,1,296.77,1
TEL-11853,South,Prepaid,Monthly,19,35.0,Smartphone-Budget,1,0,13.7,381,12,248.23,5230.27,0,0.0,2.11,35.6,6,0,279.45,0
TEL-11854,South,Postpaid,Annual,10,41.0,Smartphone-Budget,1,0,4.0,225,6,258.96,3003.62,1,22.2,6.42,29.2,22,0,305.16,0
TEL-11855,East,Postpaid,Two-Year,60,49.0,Smartphone-Budget,1,0,2.1,422,38,252.15,13033.67,0,0.0,0.52,37.2,2,0,223.4,0
TEL-11856,West,Postpaid,Annual,11,46.0,Feature,1,0,3.2,212,9,280.84,3287.8,2,8.4,4.42,42.9,8,0,286.44,0
TEL-11857,Central,Prepaid,Monthly,72,30.0,Smartphone-Budget,0,0,10.8,263,14,183.58,16784.86,1,7.7,2.04,20.2,12,0,237.95,0
TEL-11858,North,Prepaid,Monthly,27,39.0,Smartphone-Budget,1,0,15.1,296,13,282.11,8975.62,1,21.4,1.32,34.6,9,0,333.1,0
TEL-11859,East,Prepaid,Monthly,7,35.0,Smartphone-Premium,0,0,5.0,112,10,174.5,1499.36,0,0.0,5.86,24.5,10,0,196.5,0
TEL-11860,East,Postpaid,Monthly,4,,Smartphone-Premium,0,0,14.3,318,2,429.0,1597.75,1,16.5,3.46,22.6,26,0,399.28,0
TEL-11861,West,Prepaid,Annual,72,54.0,Smartphone-Budget,0,0,2.2,445,32,182.77,17328.98,3,22.7,11.17,20.2,14,1,243.43,1
TEL-11862,South,Prepaid,Monthly,16,32.0,Smartphone-Budget,0,0,33.0,154,6,352.01,5353.12,1,45.5,4.77,12.8,2,1,336.69,1
TEL-11863,West,Postpaid,Annual,45,41.0,Smartphone-Premium,1,0,15.3,233,13,339.11,16135.77,0,0.0,5.06,41.9,4,0,370.45,0
TEL-11864,South,Prepaid,Annual,39,65.0,Feature,0,0,2.7,610,39,217.66,9378.34,4,23.9,6.79,25.5,8,1,247.58,1
TEL-11865,South,Prepaid,Monthly,66,44.0,Smartphone-Budget,0,0,18.0,390,6,347.13,26214.96,1,13.5,2.06,36.3,17,0,388.62,0
TEL-11866,Central,Prepaid,Monthly,19,40.0,Smartphone-Budget,0,1,13.2,342,14,405.68,10531.06,0,0.0,7.05,27.6,10,0,566.5,0
TEL-11867,North,Prepaid,Annual,3,37.0,Smartphone-Budget,0,0,37.5,259,5,345.48,1154.18,2,18.9,0.62,22.0,17,0,396.61,0
TEL-11868,North,Postpaid,Two-Year,17,35.0,Smartphone-Budget,1,0,3.1,150,6,232.63,4250.12,2,35.2,10.8,26.4,14,1,252.31,1
TEL-11869,West,Prepaid,Monthly,29,52.0,Smartphone-Budget,0,1,24.8,127,19,478.56,14036.59,1,21.1,0.69,22.9,8,0,492.56,0
TEL-11870,East,Postpaid,Monthly,41,49.0,Feature,1,1,11.2,270,15,555.91,23410.8,1,8.5,4.75,49.6,15,0,555.66,0
TEL-11871,East,Prepaid,Monthly,14,25.0,Smartphone-Premium,0,0,28.9,188,6,354.58,5839.06,0,0.0,4.32,23.2,8,1,411.87,1
TEL-11872,South,Prepaid,Monthly,21,30.0,Feature,1,0,4.1,167,11,142.27,2850.13,1,22.6,1.96,25.0,18,1,134.79,1
TEL-11873,North,Prepaid,Monthly,14,39.0,Smartphone-Premium,0,0,14.9,408,14,245.75,3632.84,1,51.8,5.37,35.4,22,0,270.18,1
TEL-11874,South,Prepaid,Monthly,9,19.0,Smartphone-Budget,0,1,31.0,150,3,539.49,5871.18,0,0.0,3.36,37.1,2,0,636.65,0
TEL-11875,North,Postpaid,Annual,72,50.0,Smartphone-Budget,1,0,15.1,264,21,391.66,30283.03,2,24.8,5.98,40.1,15,0,387.27,0
TEL-11876,East,Prepaid,Monthly,67,60.0,Feature,1,0,2.0,600,36,199.82,14261.7,1,13.3,1.44,28.0,3,0,222.47,0
TEL-11877,East,Prepaid,Annual,36,20.0,Smartphone-Premium,1,0,38.5,232,5,512.83,21746.41,0,0.0,3.23,29.9,15,0,555.2,0
TEL-11878,West,Postpaid,Monthly,1,27.0,Smartphone-Premium,1,1,3.4,179,12,384.49,579.41,0,0.0,2.41,21.0,11,1,549.22,1
TEL-11879,West,Prepaid,Monthly,41,49.0,Smartphone-Budget,0,0,25.0,432,17,354.09,14264.43,0,0.0,3.06,15.9,3,0,359.07,0
TEL-11880,North,Postpaid,Annual,43,40.0,Smartphone-Budget,0,0,22.6,430,14,501.26,21979.2,2,11.7,1.28,,29,0,492.38,0
TEL-11881,Central,Prepaid,Monthly,65,64.0,Feature,0,0,2.8,546,21,179.39,13812.57,1,22.3,1.48,20.4,4,0,202.38,0
TEL-11882,South,Postpaid,Monthly,1,40.0,Smartphone-Budget,1,0,11.1,303,9,381.79,428.41,2,2.4,1.23,25.3,25,0,425.91,0
TEL-11883,North,Prepaid,Monthly,15,28.0,Smartphone-Budget,0,0,5.2,207,14,147.27,2599.36,1,17.7,2.57,31.0,15,0,177.45,0
TEL-11884,West,Postpaid,Monthly,10,18.0,Smartphone-Budget,1,0,2.3,147,9,257.27,2534.93,0,0.0,1.69,14.2,4,0,245.76,0
TEL-11885,West,Postpaid,Annual,19,39.0,Smartphone-Budget,1,0,27.1,187,18,409.1,7507.72,0,0.0,1.52,19.4,9,0,418.92,0
TEL-11886,North,Postpaid,Monthly,19,36.0,Smartphone-Premium,0,0,4.1,206,10,303.9,6236.14,1,18.9,4.66,29.0,13,0,323.43,0
TEL-11887,West,Prepaid,Monthly,7,27.0,Smartphone-Premium,0,0,26.7,190,6,382.47,2898.17,1,22.7,2.77,32.6,8,1,392.02,1
TEL-11888,South,Prepaid,Monthly,17,26.0,Smartphone-Budget,0,1,24.5,107,8,534.52,11736.23,1,23.3,0.76,33.4,7,0,710.22,0
TEL-11889,South,Prepaid,Annual,21,35.0,Smartphone-Premium,1,0,41.8,266,6,456.69,8768.49,1,2.4,3.95,31.3,13,0,418.71,0
TEL-11890,West,Prepaid,Annual,32,64.0,Feature,0,0,2.4,481,41,193.86,10908.2,2,33.0,2.46,28.0,46,0,320.74,0
TEL-11891,West,Prepaid,Monthly,52,35.0,Smartphone-Budget,0,0,12.3,348,12,291.76,17688.16,0,0.0,4.89,25.3,12,0,322.24,0
TEL-11892,North,Prepaid,Monthly,43,39.0,Feature,0,0,16.9,369,8,300.34,16705.75,0,0.0,1.22,33.3,5,1,394.55,1
TEL-11893,North,Prepaid,Monthly,15,25.0,Smartphone-Premium,0,0,28.3,225,1,305.37,4685.22,0,0.0,2.12,7.0,14,0,314.19,0
TEL-11894,North,Postpaid,Two-Year,11,18.0,Smartphone-Premium,0,0,2.6,129,9,296.83,3294.02,2,9.2,2.65,36.9,11,0,304.74,0
TEL-11895,North,Postpaid,Monthly,8,33.0,Smartphone-Budget,0,0,2.6,287,13,270.61,2502.37,1,14.1,3.71,18.1,18,0,303.08,0
TEL-11896,East,Prepaid,Annual,16,29.0,Smartphone-Budget,0,0,4.7,98,9,133.84,1815.42,1,40.8,3.83,19.6,30,0,111.08,1
TEL-11897,Central,Prepaid,Annual,40,55.0,Smartphone-Budget,1,0,16.1,456,12,312.54,11624.67,2,37.0,0.93,14.0,2,0,292.41,0
TEL-11898,South,Prepaid,Monthly,8,37.0,Smartphone-Budget,0,0,4.5,219,14,166.91,1328.62,3,40.0,0.12,43.1,25,1,163.87,1
TEL-11899,East,Postpaid,Two-Year,13,24.0,Smartphone-Premium,1,0,27.6,269,5,570.84,7792.75,0,0.0,2.08,25.5,11,0,580.97,1
TEL-11900,East,Prepaid,Monthly,10,27.0,Smartphone-Premium,0,0,5.7,165,9,160.76,1706.12,0,0.0,2.18,32.3,15,0,173.52,0
TEL-11901,South,Postpaid,Annual,19,22.0,Smartphone-Premium,0,0,23.5,225,4,413.78,9328.26,2,11.0,0.66,28.3,16,0,475.61,0
TEL-11902,North,Prepaid,Monthly,15,25.0,Smartphone-Budget,0,0,4.1,163,9,188.17,3141.54,1,15.2,3.87,12.1,2,1,195.67,1
TEL-11903,South,Prepaid,Monthly,8,35.0,Smartphone-Budget,0,0,2.8,69,8,128.62,883.82,0,0.0,0.89,29.4,10,0,111.4,1
TEL-11904,South,Prepaid,Monthly,63,48.0,Smartphone-Budget,0,0,19.7,304,11,290.18,15249.09,1,7.3,0.62,43.3,10,0,250.78,0
TEL-11905,North,Prepaid,Monthly,4,32.0,Smartphone-Budget,0,0,5.3,65,10,183.85,840.8,1,25.1,1.54,18.8,13,0,205.92,0
TEL-11906,South,Prepaid,Annual,10,18.0,Smartphone-Premium,0,0,5.9,264,9,231.83,2062.27,0,0.0,0.28,32.9,9,0,205.65,0
TEL-11907,Central,Prepaid,Monthly,9,38.0,Smartphone-Premium,0,0,4.0,195,9,146.55,1143.84,1,11.5,1.24,18.1,24,1,128.18,1
TEL-11908,East,Prepaid,Monthly,8,33.0,Smartphone-Budget,0,0,6.5,130,6,159.78,1305.16,1,48.5,7.64,28.4,14,0,167.52,0
TEL-11909,East,Prepaid,Annual,13,40.0,Smartphone-Budget,0,0,5.1,164,10,132.95,1845.96,0,0.0,1.46,30.2,1,0,134.75,0
TEL-11910,Central,Prepaid,Monthly,12,36.0,Smartphone-Budget,0,0,5.2,183,12,162.96,2075.0,0,0.0,2.97,16.2,5,0,178.15,0
TEL-11911,West,Prepaid,Monthly,11,35.0,Feature,0,0,4.1,104,4,158.77,1809.5,0,0.0,2.88,41.8,15,1,156.71,1
TEL-11912,South,Postpaid,Two-Year,8,26.0,Smartphone-Premium,1,0,4.1,192,9,294.06,3039.71,1,19.5,3.05,28.0,18,0,382.77,0
TEL-11913,East,Prepaid,Monthly,9,23.0,Smartphone-Premium,0,0,30.9,189,6,367.13,3304.79,1,4.6,2.48,15.2,17,0,364.21,0
TEL-11914,South,Prepaid,Monthly,16,22.0,Smartphone-Budget,0,0,4.0,136,6,135.31,4817.37,2,39.7,1.03,25.9,19,1,294.06,1
TEL-11915,Central,Prepaid,Annual,64,55.0,Smartphone-Budget,0,1,15.5,347,15,406.01,24905.72,1,32.8,1.82,17.8,15,0,402.88,0
TEL-11916,East,Prepaid,Monthly,16,35.0,Smartphone-Premium,0,0,30.6,215,10,400.69,6594.87,1,7.8,5.26,21.5,11,0,414.05,0
TEL-11917,North,Prepaid,Monthly,72,55.0,Smartphone-Budget,0,0,1.3,658,33,179.19,15862.68,0,0.0,4.47,36.1,15,0,219.37,0
TEL-11918,West,Postpaid,Annual,22,18.0,Smartphone-Budget,0,1,20.3,125,7,495.15,12779.93,1,34.3,0.47,21.7,3,0,606.11,0
TEL-11919,South,Postpaid,Monthly,57,64.0,Feature,1,0,1.9,293,31,214.95,11488.34,1,11.4,3.11,26.8,5,0,204.72,0
TEL-11920,Central,Prepaid,Annual,64,41.0,Smartphone-Budget,0,1,16.1,317,17,366.08,26039.53,0,0.0,1.97,9.5,8,0,411.56,0
